surah_number,ayah_number,word_number,word_number_all,uthmani,nastaleeq,indopak,dk_indopak,qpc_v1,dk_v2,dk_v1,qpc_hafs,is_ayah_marker
2,12,7,157,'يَشْعُرُونَ','يَشْعُرُوْنَ','یَشْعُرُوْنَ','يَشْعُرُوْنَ','ﮣ','يَشْعُرُونَ','يَشْعُرُونَ','يَشۡعُرُونَ',0
2,12,8,158,'١٢','١٢','۟','۝١٢','ﮤ','۝١٢','۝١٢','١٢',1
2,13,1,159,'وَإِذَا','وَاِذَا','وَاِذَا','وَاِذَا','ﮥ','وَإِذَا','وَإِذَا','وَإِذَا',0
2,13,2,160,'قِيلَ','قِيْلَ','قِیْلَ','قِيْلَ','ﮦ','قِيلَ','قِيلَ','قِيلَ',0
2,13,3,161,'لَهُمْ','لَهُمْ','لَهُمْ','لَهُمْ','ﮧ','لَهُمْ','لَهُمْ','لَهُمۡ',0
2,13,4,162,'ءَامِنُوا۟','اٰمِنُوْا','اٰمِنُوْا','اٰمِنُوْا','ﮨ','ءَامِنُوا۟','ءَامِنُوا۟','ءَامِنُواْ',0
2,13,5,163,'كَمَآ','كَمَا٘','كَمَاۤ','كَمَا͏ٓ','ﮩ','كَمَآ','كَمَآ','كَمَآ',0
2,13,6,164,'ءَامَنَ','اٰمَنَ','اٰمَنَ','اٰمَنَ','ﮪ','ءَامَنَ','ءَامَنَ','ءَامَنَ',0
2,13,7,165,'ٱلنَّاسُ','النَّاسُ','النَّاسُ','النَّاسُ','ﮫ','ٱلنَّاسُ','ٱلنَّاسُ','ٱلنَّاسُ',0
2,13,8,166,'قَالُوٓا۟','قَالُوْ٘ا','قَالُوْۤا','قَالُوْٓا','ﮬ','قَالُوٓا۟','قَالُوٓا۟','قَالُوٓاْ',0
2,13,9,167,'أَنُؤْمِنُ','اَنُؤْمِنُ','اَنُؤْمِنُ','اَنُو͏ٔ͏ْمِنُ','ﮭ','أَنُؤْمِنُ','أَنُؤْمِنُ','أَنُؤۡمِنُ',0
2,13,10,168,'كَمَآ','كَمَا٘','كَمَاۤ','كَمَا͏ٓ','ﮮ','كَمَآ','كَمَآ','كَمَآ',0
2,13,11,169,'ءَامَنَ','اٰمَنَ','اٰمَنَ','اٰمَنَ','ﮯ','ءَامَنَ','ءَامَنَ','ءَامَنَ',0
2,13,12,170,'ٱلسُّفَهَآءُ ۗ','السُّفَهَآءُﵧ','السُّفَهَآءُ ؕ','السُّفَهَا࢜ءُؕ','ﮰﮱ','ٱلسُّفَهَآءُۗ','ٱلسُّفَهَآءُۗ','ٱلسُّفَهَآءُۗ',0
2,13,13,171,'أَلَآ','اَلَا٘','اَلَاۤ','اَلَا͏ٓ','ﯓ','أَلَآ','أَلَآ','أَلَآ',0
2,13,14,172,'إِنَّهُمْ','اِنَّهُمْ','اِنَّهُمْ','اِنَّهُمْ','ﯔ','إِنَّهُمْ','إِنَّهُمْ','إِنَّهُمۡ',0
2,13,15,173,'هُمُ','هُمُ','هُمُ','هُمُ','ﯕ','هُمُ','هُمُ','هُمُ',0
2,13,16,174,'ٱلسُّفَهَآءُ','السُّفَهَآءُ','السُّفَهَآءُ','السُّفَهَا࢜ءُ','ﯖ','ٱلسُّفَهَآءُ','ٱلسُّفَهَآءُ','ٱلسُّفَهَآءُ',0
2,13,17,175,'وَلَـٰكِن','وَلٰكِنْ','وَلٰكِنْ','وَلٰكِنْ','ﯗ','وَلَٰكِن','وَلَٰكِن','وَلَٰكِن',0
2,13,18,176,'لَّا','لَّا','لَّا','لَّا','ﯘ','لَّا','لَّا','لَّا',0
2,13,19,177,'يَعْلَمُونَ','يَعْلَمُوْنَ','یَعْلَمُوْنَ','يَعْلَمُوْنَ','ﯙ','يَعْلَمُونَ','يَعْلَمُونَ','يَعۡلَمُونَ',0
2,13,20,178,'١٣','١٣','۟','۝١٣','ﯚ','۝١٣','۝١٣','١٣',1
2,14,1,179,'وَإِذَا','وَاِذَا','وَاِذَا','وَاِذَا','ﯛ','وَإِذَا','وَإِذَا','وَإِذَا',0
2,14,2,180,'لَقُوا۟','لَقُوا','لَقُوا','لَقُوا','ﯜ','لَقُوا۟','لَقُوا۟','لَقُواْ',0
2,14,3,181,'ٱلَّذِينَ','الَّذِيْنَ','الَّذِیْنَ','الَّذِيْنَ','ﯝ','ٱلَّذِينَ','ٱلَّذِينَ','ٱلَّذِينَ',0
2,14,4,182,'ءَامَنُوا۟','اٰمَنُوْا','اٰمَنُوْا','اٰمَنُوْا','ﯞ','ءَامَنُوا۟','ءَامَنُوا۟','ءَامَنُواْ',0
2,14,5,183,'قَالُوٓا۟','قَالُوْ٘ا','قَالُوْۤا','قَالُوْٓا','ﯟ','قَالُوٓا۟','قَالُوٓا۟','قَالُوٓاْ',0
2,14,6,184,'ءَامَنَّا','اٰمَنَّاﵗ','اٰمَنَّا ۖۚ','اٰمَنَّاۚۖ','ﯠ','ءَامَنَّا','ءَامَنَّا','ءَامَنَّا',0
2,14,7,185,'وَإِذَا','وَاِذَا','وَاِذَا','وَاِذَا','ﯡ','وَإِذَا','وَإِذَا','وَإِذَا',0
2,14,8,186,'خَلَوْا۟','خَلَوْا','خَلَوْا','خَلَوْا','ﯢ','خَلَوْا۟','خَلَوْا۟','خَلَوۡاْ',0
2,14,9,187,'إِلَىٰ','اِلٰي','اِلٰی','اِلٰي','ﯣ','إِلَىٰ','إِلَىٰ','إِلَىٰ',0
2,14,10,188,'شَيَـٰطِينِهِمْ','شَيٰطِيْنِهِمْﶈ','شَیٰطِیْنِهِمْ ۙ','شَيٰطِيْنِهِمْۙ','ﯤ','شَيَٰطِينِهِمْ','شَيَٰطِينِهِمْ','شَيَٰطِينِهِمۡ',0
2,14,11,189,'قَالُوٓا۟','قَالُوْ٘ا','قَالُوْۤا','قَالُوْٓا','ﯥ','قَالُوٓا۟','قَالُوٓا۟','قَالُوٓاْ',0
2,14,12,190,'إِنَّا','اِنَّا','اِنَّا','اِنَّا','ﯦ','إِنَّا','إِنَّا','إِنَّا',0
2,14,13,191,'مَعَكُمْ','مَعَكُمْﶈ','مَعَكُمْ ۙ','مَعَكُمْۙ','ﯧ','مَعَكُمْ','مَعَكُمْ','مَعَكُمۡ',0
2,14,14,192,'إِنَّمَا','اِنَّمَا','اِنَّمَا','اِنَّمَا','ﯨ','إِنَّمَا','إِنَّمَا','إِنَّمَا',0
2,14,15,193,'نَحْنُ','نَحْنُ','نَحْنُ','نَحْنُ','ﯩ','نَحْنُ','نَحْنُ','نَحۡنُ',0
2,14,16,194,'مُسْتَهْزِءُونَ','مُسْتَهْزِءُوْنَ','مُسْتَهْزِءُوْنَ','مُسْتَهْزِءُوْنَ','ﯪ','مُسْتَهْزِءُونَ','مُسْتَهْزِءُونَ','مُسۡتَهۡزِءُونَ',0
2,14,17,195,'١٤','١٤','۟','۝١٤','ﯫ','۝١٤','۝١٤','١٤',1
2,15,1,196,'ٱللَّهُ','اَللّٰهُ','اَللّٰهُ','اَللّٰهُ','ﯬ','ٱللَّهُ','ٱللَّهُ','ٱللَّهُ',0
2,15,2,197,'يَسْتَهْزِئُ','يَسْتَهْزِئُ','یَسْتَهْزِئُ','يَسْتَهْزِي͏ٔ͏ُ','ﯭ','يَسْتَهْزِئُ','يَسْتَهْزِئُ','يَسۡتَهۡزِئُ',0
2,15,3,198,'بِهِمْ','بِهِمْ','بِهِمْ','بِهِمْ','ﯮ','بِهِمْ','بِهِمْ','بِهِمۡ',0
2,15,4,199,'وَيَمُدُّهُمْ','وَيَمُدُّهُمْ','وَیَمُدُّهُمْ','وَيَمُدُّهُمْ','ﯯ','وَيَمُدُّهُمْ','وَيَمُدُّهُمْ','وَيَمُدُّهُمۡ',0
2,15,5,200,'فِى','فِيْ','فِیْ','فِيْ','ﯰ','فِي','فِي','فِي',0
2,15,6,201,'طُغْيَـٰنِهِمْ','طُغْيَانِهِمْ','طُغْیَانِهِمْ','طُغْيَانِهِمْ','ﯱ','طُغْيَٰنِهِمْ','طُغْيَٰنِهِمْ','طُغۡيَٰنِهِمۡ',0
2,15,7,202,'يَعْمَهُونَ','يَعْمَهُوْنَ','یَعْمَهُوْنَ','يَعْمَهُوْنَ','ﯲ','يَعْمَهُونَ','يَعْمَهُونَ','يَعۡمَهُونَ',0
2,15,8,203,'١٥','١٥','۟','۝١٥','ﯳ','۝١٥','۝١٥','١٥',1
2,16,1,204,'أُو۟لَـٰٓئِكَ','اُولٰٓئِكَ','اُولٰٓىِٕكَ','اُولٰ࢜ىِٕكَ','ﯴ','أُو۟لَٰٓئِكَ','أُو۟لَٰٓئِكَ','أُوْلَٰٓئِكَ',0
2,16,2,205,'ٱلَّذِينَ','الَّذِيْنَ','الَّذِیْنَ','الَّذِيْنَ','ﯵ','ٱلَّذِينَ','ٱلَّذِينَ','ٱلَّذِينَ',0
2,16,3,206,'ٱشْتَرَوُا۟','اشْتَرَوُا','اشْتَرَوُا','اشْتَرَوُا','ﯶ','ٱشْتَرَوُا۟','ٱشْتَرَوُا۟','ٱشۡتَرَوُاْ',0
2,16,4,207,'ٱلضَّلَـٰلَةَ','الضَّلٰلَةَ','الضَّلٰلَةَ','الضَّلٰلَةَ','ﯷ','ٱلضَّلَٰلَةَ','ٱلضَّلَٰلَةَ','ٱلضَّلَٰلَةَ',0
2,16,5,208,'بِٱلْهُدَىٰ','بِالْهُدٰيﵣ','بِالْهُدٰی ۪','بِالْهُدٰيࣕ','ﯸ','بِٱلْهُدَىٰ','بِٱلْهُدَىٰ','بِٱلۡهُدَىٰ',0
2,16,6,209,'فَمَا','فَمَا','فَمَا','فَمَا','ﯹ','فَمَا','فَمَا','فَمَا',0
2,16,7,210,'رَبِحَت','رَبِحَتْ','رَبِحَتْ','رَبِحَتْ','ﯺ','رَبِحَت','رَبِحَت','رَبِحَت',0
2,16,8,211,'تِّجَـٰرَتُهُمْ','تِّجَارَتُهُمْ','تِّجَارَتُهُمْ','تِّجَارَتُهُمْ','ﯻ','تِّجَٰرَتُهُمْ','تِّجَٰرَتُهُمْ','تِّجَٰرَتُهُمۡ',0
2,16,9,212,'وَمَا','وَمَا','وَمَا','وَمَا','ﯼ','وَمَا','وَمَا','وَمَا',0
2,16,10,213,'كَانُوا۟','كَانُوْا','كَانُوْا','كَانُوْا','ﯽ','كَانُوا۟','كَانُوا۟','كَانُواْ',0
2,16,11,214,'مُهْتَدِينَ','مُهْتَدِيْنَ','مُهْتَدِیْنَ','مُهْتَدِيْنَ','ﯾ','مُهْتَدِينَ','مُهْتَدِينَ','مُهۡتَدِينَ',0
2,16,12,215,'١٦','١٦','۟','۝١٦','ﯿ','۝١٦','۝١٦','١٦',1
2,17,1,216,'مَثَلُهُمْ','مَثَلُهُمْ','مَثَلُهُمْ','مَثَلُهُمْ','ﭑ','مَثَلُهُمْ','مَثَلُهُمْ','مَثَلُهُمۡ',0
2,17,2,217,'كَمَثَلِ','كَمَثَلِ','كَمَثَلِ','كَمَثَلِ','ﭒ','كَمَثَلِ','كَمَثَلِ','كَمَثَلِ',0
2,17,3,218,'ٱلَّذِى','الَّذِي','الَّذِی','الَّذِي','ﭓ','ٱلَّذِي','ٱلَّذِي','ٱلَّذِي',0
2,17,4,219,'ٱسْتَوْقَدَ','اسْتَوْقَدَ','اسْتَوْقَدَ','اسْتَوْقَدَ','ﭔ','ٱسْتَوْقَدَ','ٱسْتَوْقَدَ','ٱسۡتَوۡقَدَ',0
2,17,5,220,'نَارًۭا','نَارًاﵐ','نَارًا ۚ','نَارًاۚ','ﭕ','نَارࣰا','نَارࣰا','نَارٗا',0
2,17,6,221,'فَلَمَّآ','فَلَمَّا٘','فَلَمَّاۤ','فَلَمَّا͏ٓ','ﭖ','فَلَمَّآ','فَلَمَّآ','فَلَمَّآ',0
2,17,7,222,'أَضَآءَتْ','اَضَآءَتْ','اَضَآءَتْ','اَضَا࢜ءَتْ','ﭗ','أَضَآءَتْ','أَضَآءَتْ','أَضَآءَتۡ',0
2,17,8,223,'مَا','مَا','مَا','مَا','ﭘ','مَا','مَا','مَا',0
2,17,9,224,'حَوْلَهُۥ','حَوْلَهٗ','حَوْلَهٗ','حَوْلَهٗ','ﭙ','حَوْلَهُۥ','حَوْلَهُۥ','حَوۡلَهُۥ',0
2,17,10,225,'ذَهَبَ','ذَهَبَ','ذَهَبَ','ذَهَبَ','ﭚ','ذَهَبَ','ذَهَبَ','ذَهَبَ',0
2,17,11,226,'ٱللَّهُ','اللّٰهُ','اللّٰهُ','اللّٰهُ','ﭛ','ٱللَّهُ','ٱللَّهُ','ٱللَّهُ',0
2,17,12,227,'بِنُورِهِمْ','بِنُوْرِهِمْ','بِنُوْرِهِمْ','بِنُوْرِهِمْ','ﭜ','بِنُورِهِمْ','بِنُورِهِمْ','بِنُورِهِمۡ',0
2,17,13,228,'وَتَرَكَهُمْ','وَتَرَكَهُمْ','وَتَرَكَهُمْ','وَتَرَكَهُمْ','ﭝ','وَتَرَكَهُمْ','وَتَرَكَهُمْ','وَتَرَكَهُمۡ',0
2,17,14,229,'فِى','فِيْ','فِیْ','فِيْ','ﭞ','فِي','فِي','فِي',0
2,17,15,230,'ظُلُمَـٰتٍۢ','ظُلُمٰتٍ','ظُلُمٰتٍ','ظُلُمٰتٍ','ﭟ','ظُلُمَٰتࣲ','ظُلُمَٰتࣲ','ظُلُمَٰتٖ',0
2,17,16,231,'لَّا','لَّا','لَّا','لَّا','ﭠ','لَّا','لَّا','لَّا',0
2,17,17,232,'يُبْصِرُونَ','يُبْصِرُوْنَ','یُبْصِرُوْنَ','يُبْصِرُوْنَ','ﭡ','يُبْصِرُونَ','يُبْصِرُونَ','يُبۡصِرُونَ',0
2,17,18,233,'١٧','١٧','۟','۝١٧','ﭢ','۝١٧','۝١٧','١٧',1
2,18,1,234,'صُمٌّۢ','صُمٌّۣ','صُمٌّۢ','صُمٌّۢ','ﭣ','صُمُّۢ','صُمُّۢ','صُمُّۢ',0
2,18,2,235,'بُكْمٌ','بُكْمٌ','بُكْمٌ','بُكْمٌ','ﭤ','بُكْمٌ','بُكْمٌ','بُكۡمٌ',0
2,18,3,236,'عُمْىٌۭ','عُمْيٌ','عُمْیٌ','عُمْيٌ','ﭥ','عُمْيࣱ','عُمْيࣱ','عُمۡيٞ',0
2,18,4,237,'فَهُمْ','فَهُمْ','فَهُمْ','فَهُمْ','ﭦ','فَهُمْ','فَهُمْ','فَهُمۡ',0
2,18,5,238,'لَا','لَا','لَا','لَا','ﭧ','لَا','لَا','لَا',0
2,18,6,239,'يَرْجِعُونَ','يَرْجِعُوْنَ','یَرْجِعُوْنَ','يَرْجِعُوْنَ','ﭨ','يَرْجِعُونَ','يَرْجِعُونَ','يَرۡجِعُونَ',0
2,18,7,240,'١٨','١٨ﶫ','۟ۙ','۝١٨ۙ','ﭩ','۝١٨','۝١٨','١٨',1
2,19,1,241,'أَوْ','اَوْ','اَوْ','اَوْ','ﭪ','أَوْ','أَوْ','أَوۡ',0
2,19,2,242,'كَصَيِّبٍۢ','كَصَيِّبٍ','كَصَیِّبٍ','كَصَيِّبٍ','ﭫ','كَصَيِّبࣲ','كَصَيِّبࣲ','كَصَيِّبٖ',0
2,19,3,243,'مِّنَ','مِّنَ','مِّنَ','مِّنَ','ﭬ','مِّنَ','مِّنَ','مِّنَ',0
2,19,4,244,'ٱلسَّمَآءِ','السَّمَآءِ','السَّمَآءِ','السَّمَا࢜ءِ','ﭭ','ٱلسَّمَآءِ','ٱلسَّمَآءِ','ٱلسَّمَآءِ',0
2,19,5,245,'فِيهِ','فِيْهِ','فِیْهِ','فِيْهِ','ﭮ','فِيهِ','فِيهِ','فِيهِ',0
2,19,6,246,'ظُلُمَـٰتٌۭ','ظُلُمٰتٌ','ظُلُمٰتٌ','ظُلُمٰتٌ','ﭯ','ظُلُمَٰتࣱ','ظُلُمَٰتࣱ','ظُلُمَٰتٞ',0
2,19,7,247,'وَرَعْدٌۭ','وَّرَعْدٌ','وَّرَعْدٌ','وَّرَعْدٌ','ﭰ','وَرَعْدࣱ','وَرَعْدࣱ','وَرَعۡدٞ',0
2,19,8,248,'وَبَرْقٌۭ','وَّبَرْقٌﵐ','وَّبَرْقٌ ۚ','وَّبَرْقٌۚ','ﭱ','وَبَرْقࣱ','وَبَرْقࣱ','وَبَرۡقٞ',0
2,19,9,249,'يَجْعَلُونَ','يَجْعَلُوْنَ','یَجْعَلُوْنَ','يَجْعَلُوْنَ','ﭲ','يَجْعَلُونَ','يَجْعَلُونَ','يَجۡعَلُونَ',0
2,19,10,250,'أَصَـٰبِعَهُمْ','اَصَابِعَهُمْ','اَصَابِعَهُمْ','اَصَابِعَهُمْ','ﭳ','أَصَٰبِعَهُمْ','أَصَٰبِعَهُمْ','أَصَٰبِعَهُمۡ',0
2,19,11,251,'فِىٓ','فِيْ٘','فِیْۤ','فِيْٓ','ﭴ','فِيٓ','فِيٓ','فِيٓ',0
2,19,12,252,'ءَاذَانِهِم','اٰذَانِهِمْ','اٰذَانِهِمْ','اٰذَانِهِمْ','ﭵ','ءَاذَانِهِم','ءَاذَانِهِم','ءَاذَانِهِم',0
2,19,13,253,'مِّنَ','مِّنَ','مِّنَ','مِّنَ','ﭶ','مِّنَ','مِّنَ','مِّنَ',0
2,19,14,254,'ٱلصَّوَٰعِقِ','الصَّوَاعِقِ','الصَّوَاعِقِ','الصَّوَاعِقِ','ﭷ','ٱلصَّوَٰعِقِ','ٱلصَّوَٰعِقِ','ٱلصَّوَٰعِقِ',0
2,19,15,255,'حَذَرَ','حَذَرَ','حَذَرَ','حَذَرَ','ﭸ','حَذَرَ','حَذَرَ','حَذَرَ',0
2,19,16,256,'ٱلْمَوْتِ ۚ','الْمَوْتِﵧ','الْمَوْتِ ؕ','الْمَوْتِؕ','ﭹﭺ','ٱلْمَوْتِۚ','ٱلْمَوْتِۚ','ٱلۡمَوۡتِۚ',0
2,19,17,257,'وَٱللَّهُ','وَاللّٰهُ','وَاللّٰهُ','وَاللّٰهُ','ﭻ','وَٱللَّهُ','وَٱللَّهُ','وَٱللَّهُ',0
2,19,18,258,'مُحِيطٌۢ','مُحِيْطٌۣ','مُحِیْطٌ','مُحِيْطٌۢ','ﭼ','مُحِيطُۢ','مُحِيطُۢ','مُحِيطُۢ',0
2,19,19,259,'بِٱلْكَـٰفِرِينَ','بِالْكٰفِرِيْنَ','بِالْكٰفِرِیْنَ','بِالْكٰفِرِيْنَ','ﭽ','بِٱلْكَٰفِرِينَ','بِٱلْكَٰفِرِينَ','بِٱلۡكَٰفِرِينَ',0
2,19,20,260,'١٩','١٩','۟','۝١٩','ﭾ','۝١٩','۝١٩','١٩',1
2,20,1,261,'يَكَادُ','يَكَادُ','یَكَادُ','يَكَادُ','ﭿ','يَكَادُ','يَكَادُ','يَكَادُ',0
2,20,2,262,'ٱلْبَرْقُ','الْبَرْقُ','الْبَرْقُ','الْبَرْقُ','ﮀ','ٱلْبَرْقُ','ٱلْبَرْقُ','ٱلۡبَرۡقُ',0
2,20,3,263,'يَخْطَفُ','يَخْطَفُ','یَخْطَفُ','يَخْطَفُ','ﮁ','يَخْطَفُ','يَخْطَفُ','يَخۡطَفُ',0
2,20,4,264,'أَبْصَـٰرَهُمْ ۖ','اَبْصَارَهُمْﵧ','اَبْصَارَهُمْ ؕ','اَبْصَارَهُمْؕ','ﮂﮃ','أَبْصَٰرَهُمْۖ','أَبْصَٰرَهُمْۖ','أَبۡصَٰرَهُمۡۖ',0
2,20,5,265,'كُلَّمَآ','كُلَّمَا٘','كُلَّمَاۤ','كُلَّمَا͏ٓ','ﮄ','كُلَّمَآ','كُلَّمَآ','كُلَّمَآ',0
2,20,6,266,'أَضَآءَ','اَضَآءَ','اَضَآءَ','اَضَا࢜ءَ','ﮅ','أَضَآءَ','أَضَآءَ','أَضَآءَ',0
2,20,7,267,'لَهُم','لَهُمْ','لَهُمْ','لَهُمْ','ﮆ','لَهُم','لَهُم','لَهُم',0
2,20,8,268,'مَّشَوْا۟','مَّشَوْا','مَّشَوْا','مَّشَوْا','ﮇ','مَّشَوْا۟','مَّشَوْا۟','مَّشَوۡاْ',0
2,20,9,269,'فِيهِ','فِيْهِﵱ','فِیْهِ ۙۗ','فِيْهِࣗۙ','ﮈ','فِيهِ','فِيهِ','فِيهِ',0
2,20,10,270,'وَإِذَآ','وَاِذَا٘','وَاِذَاۤ','وَاِذَا͏ٓ','ﮉ','وَإِذَآ','وَإِذَآ','وَإِذَآ',0
2,20,11,271,'أَظْلَمَ','اَظْلَمَ','اَظْلَمَ','اَظْلَمَ','ﮊ','أَظْلَمَ','أَظْلَمَ','أَظۡلَمَ',0
2,20,12,272,'عَلَيْهِمْ','عَلَيْهِمْ','عَلَیْهِمْ','عَلَيْهِمْ','ﮋ','عَلَيْهِمْ','عَلَيْهِمْ','عَلَيۡهِمۡ',0
2,20,13,273,'قَامُوا۟ ۚ','قَامُوْاﵧ','قَامُوْا ؕ','قَامُوْاؕ','ﮌﮍ','قَامُوا۟ۚ','قَامُوا۟ۚ','قَامُواْۚ',0
2,20,14,274,'وَلَوْ','وَلَوْ','وَلَوْ','وَلَوْ','ﮎ','وَلَوْ','وَلَوْ','وَلَوۡ',0
2,20,15,275,'شَآءَ','شَآءَ','شَآءَ','شَا࢜ءَ','ﮏ','شَآءَ','شَآءَ','شَآءَ',0
2,20,16,276,'ٱللَّهُ','اللّٰهُ','اللّٰهُ','اللّٰهُ','ﮐ','ٱللَّهُ','ٱللَّهُ','ٱللَّهُ',0
2,20,17,277,'لَذَهَبَ','لَذَهَبَ','لَذَهَبَ','لَذَهَبَ','ﮑ','لَذَهَبَ','لَذَهَبَ','لَذَهَبَ',0
2,20,18,278,'بِسَمْعِهِمْ','بِسَمْعِهِمْ','بِسَمْعِهِمْ','بِسَمْعِهِمْ','ﮒ','بِسَمْعِهِمْ','بِسَمْعِهِمْ','بِسَمۡعِهِمۡ',0
2,20,19,279,'وَأَبْصَـٰرِهِمْ ۚ','وَاَبْصَارِهِمْﵧ','وَاَبْصَارِهِمْ ؕ','وَاَبْصَارِهِمْؕ','ﮓﮔ','وَأَبْصَٰرِهِمْۚ','وَأَبْصَٰرِهِمْۚ','وَأَبۡصَٰرِهِمۡۚ',0
2,20,20,280,'إِنَّ','اِنَّ','اِنَّ','اِنَّ','ﮕ','إِنَّ','إِنَّ','إِنَّ',0
2,20,21,281,'ٱللَّهَ','اللّٰهَ','اللّٰهَ','اللّٰهَ','ﮖ','ٱللَّهَ','ٱللَّهَ','ٱللَّهَ',0
2,20,22,282,'عَلَىٰ','عَلٰي','عَلٰی','عَلٰي','ﮗ','عَلَىٰ','عَلَىٰ','عَلَىٰ',0
2,20,23,283,'كُلِّ','كُلِّ','كُلِّ','كُلِّ','ﮘ','كُلِّ','كُلِّ','كُلِّ',0
2,20,24,284,'شَىْءٍۢ','شَيْءٍ','شَیْءٍ','شَيْءٍ','ﮙ','شَيْءࣲ','شَيْءࣲ','شَيۡءٖ',0
2,20,25,285,'قَدِيرٌۭ','قَدِيْرٌ','قَدِیْرٌ','قَدِيْرٌ','ﮚ','قَدِيرࣱ','قَدِيرࣱ','قَدِيرٞ',0
2,20,26,286,'٢٠','٢٠ﶒ','۟۠','۝٢٠ࣖ','ﮛ','۝٢٠','۝٢٠','٢٠',1
2,21,1,287,'يَـٰٓأَيُّهَا','يٰ٘اَيُّهَا','یٰۤاَیُّهَا','يٰٓاَيُّهَا','ﮜ','يَٰٓأَيُّهَا','يَٰٓأَيُّهَا','يَٰٓأَيُّهَا',0
2,21,2,288,'ٱلنَّاسُ','النَّاسُ','النَّاسُ','النَّاسُ','ﮝ','ٱلنَّاسُ','ٱلنَّاسُ','ٱلنَّاسُ',0
2,21,3,289,'ٱعْبُدُوا۟','اعْبُدُوْا','اعْبُدُوْا','اعْبُدُوْا','ﮞ','ٱعْبُدُوا۟','ٱعْبُدُوا۟','ٱعۡبُدُواْ',0
2,21,4,290,'رَبَّكُمُ','رَبَّكُمُ','رَبَّكُمُ','رَبَّكُمُ','ﮟ','رَبَّكُمُ','رَبَّكُمُ','رَبَّكُمُ',0
2,21,5,291,'ٱلَّذِى','الَّذِيْ','الَّذِیْ','الَّذِيْ','ﮠ','ٱلَّذِي','ٱلَّذِي','ٱلَّذِي',0
2,21,6,292,'خَلَقَكُمْ','خَلَقَكُمْ','خَلَقَكُمْ','خَلَقَكُمْ','ﮡ','خَلَقَكُمْ','خَلَقَكُمْ','خَلَقَكُمۡ',0
2,21,7,293,'وَٱلَّذِينَ','وَالَّذِيْنَ','وَالَّذِیْنَ','وَالَّذِيْنَ','ﮢ','وَٱلَّذِينَ','وَٱلَّذِينَ','وَٱلَّذِينَ',0
2,21,8,294,'مِن','مِنْ','مِنْ','مِنْ','ﮣ','مِن','مِن','مِن',0
2,21,9,295,'قَبْلِكُمْ','قَبْلِكُمْ','قَبْلِكُمْ','قَبْلِكُمْ','ﮤ','قَبْلِكُمْ','قَبْلِكُمْ','قَبۡلِكُمۡ',0
2,21,10,296,'لَعَلَّكُمْ','لَعَلَّكُمْ','لَعَلَّكُمْ','لَعَلَّكُمْ','ﮥ','لَعَلَّكُمْ','لَعَلَّكُمْ','لَعَلَّكُمۡ',0
